 Bacon,20220809T000000Z,28,312403
 Bacon,20220810T000000Z,22,316066
 Bacon,20220811T000000Z,16,310892
 Bacon,20220812T000000Z,16,295605
 Bacon,20220813T000000Z,7,186485
 Bacon,20220814T000000Z,8,160372
 Bacon,20220815T000000Z,17,253689
 Bacon,20220816T000000Z,13,304582
 Bacon,20220817T000000Z,13,301311
 Bacon,20220818T000000Z,26,310842
 Bacon,20220819T000000Z,16,287179
 Bacon,20220820T000000Z,13,184959
 Bacon,20220821T000000Z,8,157433
 Bacon,20220822T000000Z,45,278875
 Bacon,20220823T000000Z,28,310239
 Bacon,20220824T000000Z,21,312470
 Bacon,20220825T000000Z,40,316120
 Bacon,20220826T000000Z,38,298166
 Bacon,20220827T000000Z,20,183513
 Bacon,20220828T000000Z,6,165444
 Bacon,20220829T000000Z,42,283308
 Bacon,20220830T000000Z,73,309740
 Bacon,20220831T000000Z,27,317340
 Bacon,20220901T000000Z,39,320567
 Bacon,20220902T000000Z,23,293251
 Bacon,20220903T000000Z,11,181172
 Bacon,20220904T000000Z,16,168850
 Bacon,20220905T000000Z,9,265087
 Bacon,20220906T000000Z,42,307461
 Bacon,20220907T000000Z,24,322285
 Bacon,20220908T000000Z,14,330214
 Bacon,20220909T000000Z,19,302233
 Bacon,20220910T000000Z,58,193173
 Bacon,20220911T000000Z,16,168675
 Bacon,20220912T000000Z,5,90981
 Bacon egg and cheese,20220620T000000Z,1,300689
 Bacon egg and cheese,20220621T000000Z,3,330727
 Bacon egg and cheese,20220622T000000Z,0,342014
 Bacon egg and cheese,20220623T000000Z,3,339349
 Bacon egg and cheese,20220624T000000Z,5,319979
 Bacon egg and cheese,20220625T000000Z,1,203761
 Bacon egg and cheese,20220626T000000Z,0,183333
 Bacon egg and cheese,20220627T000000Z,0,308531
 Bacon egg and cheese,20220628T000000Z,1,335644
 Bacon egg and cheese,20220629T000000Z,1,339438
 Bacon egg and cheese,20220630T000000Z,4,345960
 Bacon egg and cheese,20220701T000000Z,0,317063
 Bacon egg and cheese,20220702T000000Z,1,191421
 Bacon egg and cheese,20220703T000000Z,0,175508
 Bacon egg and cheese,20220704T000000Z,0,271611
 Bacon egg and cheese,20220705T000000Z,1,313541
 Bacon egg and cheese,20220706T000000Z,5,326946
 Bacon egg and cheese,20220707T000000Z,2,331079
 Bacon egg and cheese,20220708T000000Z,3,315489
 Bacon egg and cheese,20220709T000000Z,2,194187
 Bacon egg and cheese,20220710T000000Z,1,170102
 Bacon egg and cheese,20220711T000000Z,2,290863
 Bacon egg and cheese,20220712T000000Z,24,322289
 Bacon egg and cheese,20220713T000000Z,4,327682
 Bacon egg and cheese,20220714T000000Z,0,329508
 Bacon egg and cheese,20220715T000000Z,4,313185
 Bacon egg and cheese,20220716T000000Z,2,195079
 Bacon egg and cheese,20220717T000000Z,1,174851
 Bacon egg and cheese,20220718T000000Z,4,297027
 Bacon egg and cheese,20220719T000000Z,1,324463
 Bacon egg and cheese,20220720T000000Z,3,326073
 Bacon egg and cheese,20220721T000000Z,5,326963
 Bacon egg and cheese,20220722T000000Z,1,304026
 Bacon egg and cheese,20220723T000000Z,2,188203
 Bacon egg and cheese,20220724T000000Z,0,166797
 Bacon egg and cheese,20220725T000000Z,1,291395
 Bacon egg and cheese,20220726T000000Z,7,320916
 Bacon egg and cheese,20220727T000000Z,2,325681
 Bacon egg and cheese,20220728T000000Z,14,324137
 Bacon egg and cheese,20220729T000000Z,4,303231
 Bacon egg and cheese,20220730T000000Z,0,186855
 Bacon egg and cheese,20220731T000000Z,2,168632
 Bacon egg and cheese,20220801T000000Z,1,287100
 Bacon egg and cheese,20220802T000000Z,3,311578
 Bacon egg and cheese,20220803T000000Z,0,318092
 Bacon egg and cheese,20220804T000000Z,3,320332
 Bacon egg and cheese,20220805T000000Z,5,303936
 Bacon egg and cheese,20220806T000000Z,3,192105
 Bacon egg and cheese,20220807T000000Z,0,168473
 Bacon egg and cheese,20220808T000000Z,2,282167
 Bacon egg and cheese,20220809T000000Z,3,312403
 Bacon egg and cheese,20220810T000000Z,3,316066
 Bacon egg and cheese,20220811T000000Z,5,310892
 Bacon egg and cheese,20220812T000000Z,1,295605
 Bacon egg and cheese,20220813T000000Z,0,186485
 Bacon egg and cheese,20220814T000000Z,1,160372
 Bacon egg and cheese,20220815T000000Z,2,253689
 Bacon egg and cheese,20220816T000000Z,1,304582
 Bacon egg and cheese,20220817T000000Z,4,301311
 Bacon egg and cheese,20220818T000000Z,6,310842
 Bacon egg and cheese,20220819T000000Z,0,287179
 Bacon egg and cheese,20220820T000000Z,0,184959
 Bacon egg and cheese,20220821T000000Z,1,157433
 Bacon egg and cheese,20220822T000000Z,2,278875
 Bacon egg and cheese,20220823T000000Z,1,310239
 Bacon egg and cheese,20220824T000000Z,4,312470
 Bacon egg and cheese,20220825T000000Z,3,316120
 Bacon egg and cheese,20220826T000000Z,3,298166
 Bacon egg and cheese,20220827T000000Z,5,183513
 Bacon egg and cheese,20220828T000000Z,1,165444
 Bacon egg and cheese,20220829T000000Z,0,283308
 Bacon egg and cheese,20220830T000000Z,2,309740
 Bacon egg and cheese,20220831T000000Z,2,317340
 Bacon egg and cheese,20220901T000000Z,3,320567
 Bacon egg and cheese,20220902T000000Z,3,293251
 Bacon egg and cheese,20220903T000000Z,0,181172
 Bacon egg and cheese,20220904T000000Z,0,168850
 Bacon egg and cheese,20220905T000000Z,0,265087
 Bacon egg and cheese,20220906T000000Z,15,307461
 Bacon egg and cheese,20220907T000000Z,4,322285
 Bacon egg and cheese,20220908T000000Z,1,330214
 Bacon egg and cheese,20220909T000000Z,4,302233
 Bacon egg and cheese,20220910T000000Z,2,193173
 Bacon egg and cheese,20220911T000000Z,0,168675
 Bacon egg and cheese,20220912T000000Z,0,90981
 Bagel toast,20220620T000000Z,0,300689
 Bagel toast,20220621T000000Z,1,330727
 Bagel toast,20220622T000000Z,0,342014
 Bagel toast,20220623T000000Z,0,339349
 Bagel toast,20220624T000000Z,0,319979
 Bagel toast,20220625T000000Z,0,203761
 Bagel toast,20220626T000000Z,1,183333
 Bagel toast,20220627T000000Z,0,308531
 Bagel toast,20220628T000000Z,0,335644
 Bagel toast,20220629T000000Z,0,339438
 Bagel toast,20220630T000000Z,0,345960
 Bagel toast,20220701T000000Z,0,317063
 Bagel toast,20220702T000000Z,0,191421
 Bagel toast,20220703T000000Z,0,175508
 Bagel toast,20220704T000000Z,0,271611
 Bagel toast,20220705T000000Z,0,313541
 Bagel toast,20220706T000000Z,0,326946
 Bagel toast,20220707T000000Z,0,331079
 Bagel toast,20220708T000000Z,0,315489
 Bagel toast,20220709T000000Z,1,194187
 Bagel toast,20220710T000000Z,0,170102
 Bagel toast,20220711T000000Z,0,290863
 Bagel toast,20220712T000000Z,0,322289
 Bagel toast,20220713T000000Z,0,327682
 Bagel toast,20220714T000000Z,2,329508
 Bagel toast,20220715T000000Z,0,313185
 Bagel toast,20220716T000000Z,1,195079
 Bagel toast,20220717T000000Z,0,174851
 Bagel toast,20220718T000000Z,0,297027
 Bagel toast,20220719T000000Z,2,324463
 Bagel toast,20220720T000000Z,0,326073
 Bagel toast,20220721T000000Z,2,326963
 Bagel toast,20220722T000000Z,0,304026
 Bagel toast,20220723T000000Z,0,188203
 Bagel toast,20220724T000000Z,0,166797
 Bagel toast,20220725T000000Z,0,291395
 Bagel toast,20220726T000000Z,0,320916
 Bagel toast,20220727T000000Z,1,325681
 Bagel toast,20220728T000000Z,4,324137
 Bagel toast,20220729T000000Z,0,303231
 Bagel toast,20220730T000000Z,0,186855
 Bagel toast,20220731T000000Z,0,168632
 Bagel toast,20220801T000000Z,2,287100
 Bagel toast,20220802T000000Z,0,311578
 Bagel toast,20220803T000000Z,0,318092
 Bagel toast,20220804T000000Z,1,320332
 Bagel toast,20220805T000000Z,1,303936
 Bagel toast,20220806T000000Z,0,192105
 Bagel toast,20220807T000000Z,0,168473
 Bagel toast,20220808T000000Z,0,282167
 Bagel toast,20220809T000000Z,2,312403
 Bagel toast,20220810T000000Z,1,316066
 Bagel toast,20220811T000000Z,1,310892
 Bagel toast,20220812T000000Z,1,295605
 Bagel toast,20220813T000000Z,0,186485
 Bagel toast,20220814T000000Z,0,160372
 Bagel toast,20220815T000000Z,0,253689
 Bagel toast,20220816T000000Z,0,304582
 Bagel toast,20220817T000000Z,2,301311
 Bagel toast,20220818T000000Z,3,310842
 Bagel toast,20220819T000000Z,0,287179
 Bagel toast,20220820T000000Z,0,184959
 Bagel toast,20220821T000000Z,0,157433
 Bagel toast,20220822T000000Z,0,278875
 Bagel toast,20220823T000000Z,0,310239
 Bagel toast,20220824T000000Z,1,312470
 Bagel toast,20220825T000000Z,2,316120
 Bagel toast,20220826T000000Z,1,298166
 Bagel toast,20220827T000000Z,0,183513
 Bagel toast,20220828T000000Z,1,165444
 Bagel toast,20220829T000000Z,0,283308
 Bagel toast,20220830T000000Z,0,309740
 Bagel toast,20220831T000000Z,0,317340
 Bagel toast,20220901T000000Z,1,320567
 Bagel toast,20220902T000000Z,3,293251
 Bagel toast,20220903T000000Z,0,181172
 Bagel toast,20220904T000000Z,0,168850
 Bagel toast,20220905T000000Z,1,265087
 Bagel toast,20220906T000000Z,1,307461
 Bagel toast,20220907T000000Z,0,322285
 Bagel toast,20220908T000000Z,2,330214
 Bagel toast,20220909T000000Z,1,302233
 Bagel toast,20220910T000000Z,0,193173
 Bagel toast,20220911T000000Z,0,168675
 Bagel toast,20220912T000000Z,0,90981
 Baked bean,20220620T000000Z,7,300689
 Baked bean,20220621T000000Z,3,330727
 Baked bean,20220622T000000Z,4,342014
 Baked bean,20220623T000000Z,5,339349
 Baked bean,20220624T000000Z,1,319979
 Baked bean,20220625T000000Z,3,203761
 Baked bean,20220626T000000Z,1,183333
 Baked bean,20220627T000000Z,0,308531
 Baked bean,20220628T000000Z,4,335644
 Baked bean,20220629T000000Z,2,339438
 Baked bean,20220630T000000Z,4,345960
 Baked bean,20220701T000000Z,4,317063
 Baked bean,20220702T000000Z,4,191421
 Baked bean,20220703T000000Z,3,175508
 Baked bean,20220704T000000Z,0,271611
 Baked bean,20220705T000000Z,2,313541
 Baked bean,20220706T000000Z,0,326946
 Baked bean,20220707T000000Z,4,331079
 Baked bean,20220708T000000Z,3,315489
 Baked bean,20220709T000000Z,1,194187
 Baked bean,20220710T000000Z,1,170102
 Baked bean,20220711T000000Z,2,290863
 Baked bean,20220712T000000Z,7,322289
 Baked bean,20220713T000000Z,4,327682
 Baked bean,20220714T000000Z,2,329508
 Baked bean,20220715T000000Z,4,313185
 Baked bean,20220716T000000Z,2,195079
 Baked bean,20220717T000000Z,3,174851
 Baked bean,20220718T000000Z,11,297027
 Baked bean,20220719T000000Z,2,324463
 Baked bean,20220720T000000Z,5,326073
 Baked bean,20220721T000000Z,2,326963
 Baked bean,20220722T000000Z,4,304026
 Baked bean,20220723T000000Z,3,188203
 Baked bean,20220724T000000Z,2,166797
 Baked bean,20220725T000000Z,1,291395
 Baked bean,20220726T000000Z,5,320916
 Baked bean,20220727T000000Z,5,325681
 Baked bean,20220728T000000Z,11,324137
 Baked bean,20220729T000000Z,8,303231
 Baked bean,20220730T000000Z,2,186855
 Baked bean,20220731T000000Z,2,168632
 Baked bean,20220801T000000Z,3,287100
 Baked bean,20220802T000000Z,5,311578
 Baked bean,20220803T000000Z,5,318092
 Baked bean,20220804T000000Z,1,320332
 Baked bean,20220805T000000Z,3,303936
 Baked bean,20220806T000000Z,0,192105
 Baked bean,20220807T000000Z,3,168473
 Baked bean,20220808T000000Z,0,282167
 Baked bean,20220809T000000Z,1,312403
 Baked bean,20220810T000000Z,4,316066
 Baked bean,20220811T000000Z,1,310892
 Baked bean,20220812T000000Z,3,295605
 Baked bean,20220813T000000Z,2,186485
 Baked bean,20220814T000000Z,2,160372
 Baked bean,20220815T000000Z,1,253689
 Baked bean,20220816T000000Z,7,304582
 Baked bean,20220817T000000Z,4,301311
 Baked bean,20220818T000000Z,1,310842
 Baked bean,20220819T000000Z,6,287179
 Baked bean,20220820T000000Z,0,184959
 Baked bean,20220821T000000Z,3,157433
 Baked bean,20220822T000000Z,1,278875
 Baked bean,20220823T000000Z,1,310239
 Baked bean,20220824T000000Z,3,312470
 Baked bean,20220825T000000Z,1,316120
 Baked bean,20220826T000000Z,5,298166
 Baked bean,20220827T000000Z,3,183513
 Baked bean,20220828T000000Z,0,165444
 Baked bean,20220829T000000Z,1,283308
 Baked bean,20220830T000000Z,10,309740
 Baked bean,20220831T000000Z,21,317340
 Baked bean,20220901T000000Z,3,320567
 Baked bean,20220902T000000Z,5,293251
 Baked bean,20220903T000000Z,1,181172
 Baked bean,20220904T000000Z,0,168850
 Baked bean,20220905T000000Z,6,265087
 Baked bean,20220906T000000Z,24,307461
 Baked bean,20220907T000000Z,9,322285
 Baked bean,20220908T000000Z,6,330214
 Baked bean,20220909T000000Z,5,302233
 Baked bean,20220910T000000Z,1,193173
 Baked bean,20220911T000000Z,1,168675
 Baked bean,20220912T000000Z,0,90981
 Bánh,20220620T000000Z,0,300689
 Bánh,20220621T000000Z,2,330727
 Bánh,20220622T000000Z,1,342014
 Bánh,20220623T000000Z,0,339349
 Bánh,20220624T000000Z,1,319979
 Bánh,20220625T000000Z,0,203761
 Bánh,20220626T000000Z,0,183333
 Bánh,20220627T000000Z,0,308531
 Bánh,20220628T000000Z,1,335644
 Bánh,20220629T000000Z,0,339438
 Bánh,20220630T000000Z,0,345960
 Bánh,20220701T000000Z,0,317063
 Bánh,20220702T000000Z,0,191421
 Bánh,20220703T000000Z,0,175508
 Bánh,20220704T000000Z,0,271611
 Bánh,20220705T000000Z,0,313541
 Bánh,20220706T000000Z,0,326946
 Bánh,20220707T000000Z,0,331079
 Bánh,20220708T000000Z,1,315489
 Bánh,20220709T000000Z,1,194187
 Bánh,20220710T000000Z,0,170102
 Bánh,20220711T000000Z,0,290863
 Bánh,20220712T000000Z,0,322289
 Bánh,20220713T000000Z,0,327682
 Bánh,20220714T000000Z,0,329508
 Bánh,20220715T000000Z,0,313185
 Bánh,20220716T000000Z,0,195079
 Bánh,20220717T000000Z,0,174851
 Bánh,20220718T000000Z,0,297027
 Bánh,20220719T000000Z,0,324463
 Bánh,20220720T000000Z,0,326073
 Bánh,20220721T000000Z,0,326963
 Bánh,20220722T000000Z,0,304026
 Bánh,20220723T000000Z,0,188203
 Bánh,20220724T000000Z,0,166797
 Bánh,20220725T000000Z,0,291395
 Bánh,20220726T000000Z,0,320916
 Bánh,20220727T000000Z,0,325681
 Bánh,20220728T000000Z,0,324137
 Bánh,20220729T000000Z,0,303231
 Bánh,20220730T000000Z,0,186855
 Bánh,20220731T000000Z,1,168632
 Bánh,20220801T000000Z,0,287100
 Bánh,20220802T000000Z,0,311578
 Bánh,20220803T000000Z,0,318092
 Bánh,20220804T000000Z,1,320332
 Bánh,20220805T000000Z,1,303936
 Bánh,20220806T000000Z,0,192105
 Bánh,20220807T000000Z,0,168473
 Bánh,20220808T000000Z,0,282167
 Bánh,20220809T000000Z,0,312403
 Bánh,20220810T000000Z,0,316066
 Bánh,20220811T000000Z,0,310892
 Bánh,20220812T000000Z,0,295605
 Bánh,20220813T000000Z,1,186485
 Bánh,20220814T000000Z,0,160372
 Bánh,20220815T000000Z,0,253689
 Bánh,20220816T000000Z,0,304582
 Bánh,20220817T000000Z,0,301311
 Bánh,20220818T000000Z,0,310842
 Bánh,20220819T000000Z,0,287179
 Bánh,20220820T000000Z,0,184959
 Bánh,20220821T000000Z,0,157433
 Bánh,20220822T000000Z,0,278875
 Bánh,20220823T000000Z,2,310239
 Bánh,20220824T000000Z,0,312470
 Bánh,20220825T000000Z,0,316120
 Bánh,20220826T000000Z,0,298166
 Bánh,20220827T000000Z,0,183513
 Bánh,20220828T000000Z,0,165444
 Bánh,20220829T000000Z,0,283308
 Bánh,20220830T000000Z,0,309740
 Bánh,20220831T000000Z,0,317340
 Bánh,20220901T000000Z,0,320567
 Bánh,20220902T000000Z,0,293251
 Bánh,20220903T000000Z,0,181172
 Bánh,20220904T000000Z,0,168850
 Bánh,20220905T000000Z,0,265087
 Bánh,20220906T000000Z,0,307461
 Bánh,20220907T000000Z,0,322285
 Bánh,20220908T000000Z,1,330214
 Bánh,20220909T000000Z,0,302233
 Bánh,20220910T000000Z,0,193173
 Bánh,20220911T000000Z,0,168675
 Bánh,20220912T000000Z,0,90981
 Barbecue,20220620T000000Z,17,300689
 Barbecue,20220621T000000Z,28,330727
 Barbecue,20220622T000000Z,25,342014
 Barbecue,20220623T000000Z,32,339349
 Barbecue,20220624T000000Z,19,319979
 Barbecue,20220625T000000Z,12,203761
 Barbecue,20220626T000000Z,11,183333
 Barbecue,20220627T000000Z,16,308531
 Barbecue,20220628T000000Z,20,335644
 Barbecue,20220629T000000Z,10,339438
 Barbecue,20220630T000000Z,28,345960
 Barbecue,20220701T000000Z,51,317063
 Barbecue,20220702T000000Z,12,191421
 Barbecue,20220703T000000Z,38,175508
 Barbecue,20220704T000000Z,37,271611
 Barbecue,20220705T000000Z,16,313541
 Barbecue,20220706T000000Z,35,326946
 Barbecue,20220707T000000Z,40,331079
 Barbecue,20220708T000000Z,22,315489
 Barbecue,20220709T000000Z,22,194187
 Barbecue,20220710T000000Z,10,170102
 Barbecue,20220711T000000Z,21,290863
 Barbecue,20220712T000000Z,19,322289
 Barbecue,20220713T000000Z,24,327682
 Barbecue,20220714T000000Z,26,329508
 Barbecue,20220715T000000Z,25,313185
 Barbecue,20220716T000000Z,11,195079
 Barbecue,20220717T000000Z,9,174851
 Barbecue,20220718T000000Z,21,297027
 Barbecue,20220719T000000Z,27,324463
 Barbecue,20220720T000000Z,23,326073
 Barbecue,20220721T000000Z,26,326963
 Barbecue,20220722T000000Z,17,304026
 Barbecue,20220723T000000Z,15,188203
 Barbecue,20220724T000000Z,8,166797
 Barbecue,20220725T000000Z,18,291395
 Barbecue,20220726T000000Z,23,320916
 Barbecue,20220727T000000Z,27,325681
 Barbecue,20220728T000000Z,188,324137
 Barbecue,20220729T000000Z,21,303231
 Barbecue,20220730T000000Z,16,186855
 Barbecue,20220731T000000Z,7,168632
 Barbecue,20220801T000000Z,23,287100
 Barbecue,20220802T000000Z,41,311578
 Barbecue,20220803T000000Z,26,318092
 Barbecue,20220804T000000Z,36,320332
 Barbecue,20220805T000000Z,16,303936
 Barbecue,20220806T000000Z,18,192105
 Barbecue,20220807T000000Z,15,168473
 Barbecue,20220808T000000Z,27,282167
 Barbecue,20220809T000000Z,18,312403
 Barbecue,20220810T000000Z,18,316066
 Barbecue,20220811T000000Z,18,310892
 Barbecue,20220812T000000Z,19,295605
 Barbecue,20220813T000000Z,15,186485
 Barbecue,20220814T000000Z,6,160372
 Barbecue,20220815T000000Z,19,253689
 Barbecue,20220816T000000Z,22,304582
 Barbecue,20220817T000000Z,25,301311
 Barbecue,20220818T000000Z,43,310842
 Barbecue,20220819T000000Z,35,287179
 Barbecue,20220820T000000Z,12,184959
 Barbecue,20220821T000000Z,12,157433
 Barbecue,20220822T000000Z,21,278875
 Barbecue,20220823T000000Z,15,310239
 Barbecue,20220824T000000Z,20,312470
 Barbecue,20220825T000000Z,27,316120
 Barbecue,20220826T000000Z,31,298166
 Barbecue,20220827T000000Z,15,183513
 Barbecue,20220828T000000Z,17,165444
 Barbecue,20220829T000000Z,38,283308
 Barbecue,20220830T000000Z,30,309740
 Barbecue,20220831T000000Z,26,317340
 Barbecue,20220901T000000Z,22,320567
 Barbecue,20220902T000000Z,17,293251
 Barbecue,20220903T000000Z,9,181172
 Barbecue,20220904T000000Z,18,168850
 Barbecue,20220905T000000Z,23,265087
 Barbecue,20220906T000000Z,38,307461
 Barbecue,20220907T000000Z,38,322285
 Barbecue,20220908T000000Z,31,330214
 Barbecue,20220909T000000Z,24,302233
 Barbecue,20220910T000000Z,17,193173
 Barbecue,20220911T000000Z,4,168675
 Barbecue,20220912T000000Z,7,90981
 Bauru,20220620T000000Z,0,300689
 Bauru,20220621T000000Z,0,330727
 Bauru,20220622T000000Z,0,342014
 Bauru,20220623T000000Z,0,339349
 Bauru,20220624T000000Z,0,319979
 Bauru,20220625T000000Z,0,203761
 Bauru,20220626T000000Z,0,183333
 Bauru,20220627T000000Z,0,308531
 Bauru,20220628T000000Z,0,335644
 Bauru,20220629T000000Z,0,339438
 Bauru,20220630T000000Z,0,345960
 Bauru,20220701T000000Z,0,317063
 Bauru,20220702T000000Z,0,191421
 Bauru,20220703T000000Z,0,175508
 Bauru,20220704T000000Z,0,271611
 Bauru,20220705T000000Z,0,313541
 Bauru,20220706T000000Z,0,326946
 Bauru,20220707T000000Z,0,331079
 Bauru,20220708T000000Z,0,315489
 Bauru,20220709T000000Z,0,194187
 Bauru,20220710T000000Z,0,170102
 Bauru,20220711T000000Z,0,290863
 Bauru,20220712T000000Z,0,322289
 Bauru,20220713T000000Z,0,327682
 Bauru,20220714T000000Z,0,329508
 Bauru,20220715T000000Z,0,313185
 Bauru,20220716T000000Z,0,195079
 Bauru,20220717T000000Z,0,174851
 Bauru,20220718T000000Z,0,297027
 Bauru,20220719T000000Z,0,324463
 Bauru,20220720T000000Z,0,326073
 Bauru,20220721T000000Z,0,326963
 Bauru,20220722T000000Z,0,304026
 Bauru,20220723T000000Z,0,188203
 Bauru,20220724T000000Z,0,166797
 Bauru,20220725T000000Z,0,291395
 Bauru,20220726T000000Z,0,320916
 Bauru,20220727T000000Z,0,325681
 Bauru,20220728T000000Z,0,324137
 Bauru,20220729T000000Z,0,303231
 Bauru,20220730T000000Z,0,186855
 Bauru,20220731T000000Z,0,168632
 Bauru,20220801T000000Z,0,287100
 Bauru,20220802T000000Z,0,311578
 Bauru,20220803T000000Z,1,318092
 Bauru,20220804T000000Z,0,320332
 Bauru,20220805T000000Z,0,303936
 Bauru,20220806T000000Z,0,192105
 Bauru,20220807T000000Z,0,168473
 Bauru,20220808T000000Z,0,282167
 Bauru,20220809T000000Z,0,312403
 Bauru,20220810T000000Z,0,316066
 Bauru,20220811T000000Z,0,310892
 Bauru,20220812T000000Z,0,295605
 Bauru,20220813T000000Z,0,186485
 Bauru,20220814T000000Z,0,160372
 Bauru,20220815T000000Z,0,253689
 Bauru,20220816T000000Z,0,304582
 Bauru,20220817T000000Z,0,301311
 Bauru,20220818T000000Z,0,310842
 Bauru,20220819T000000Z,0,287179
 Bauru,20220820T000000Z,0,184959
 Bauru,20220821T000000Z,0,157433
 Bauru,20220822T000000Z,0,278875
 Bauru,20220823T000000Z,0,310239
 Bauru,20220824T000000Z,0,312470
